,ivtU_max,ivtU_mean,ivtV_max,ivtV_mean,rain,year
1999-09-08,166.19733561,119.977828169,-19.1112149643,10.4745982169,4.6,1999
1999-09-09,99.8729069791,60.2924820405,48.8754069328,32.4856949161,8.5,1999
1999-09-10,330.894284235,173.186766791,-126.999864775,-22.3471065676,22.1,1999
1999-09-11,330.894284235,151.89906398,-126.999864775,-42.1952547799,22.7,1999
1999-09-12,297.767691401,161.249781552,-480.706083758,-197.033969539,6.5,1999
1999-09-13,183.772363636,150.249859099,-122.932115022,-25.1172211974,3.2,1999
1999-10-04,11.9091571064,-28.5420239098,-85.5866027821,-46.2100750553,2.0,1999
1999-10-09,63.119461525,43.7985142112,-44.2767839113,-22.116113372,4.8,1999
1999-10-26,197.935406812,164.068586116,-122.375422616,-112.694997008,5.8,1999
1999-10-31,-2.71749371837,-33.1994195772,-231.116181265,-192.663892381,2.4,1999
1999-12-16,209.42352757,189.781435121,19.394734009,-25.4715376051,7.4,1999
1999-12-17,239.001151334,188.11865952,-148.281742435,-166.604490935,4.0,1999
2000-01-28,362.397808291,196.970774649,-119.920830437,57.0637094799,2.0,2000
2000-02-01,179.766850976,166.779558603,-211.653740292,-138.041873524,2.5,2000
2000-02-04,191.491090355,120.894092216,-92.296538323,-10.526297585,7.8,2000
2000-02-08,398.174992445,210.29071581,-267.594347047,-99.9308539488,18.3,2000
2000-02-10,474.889258022,352.23972811,-47.6324168812,0.766702988459,41.5,2000
2000-02-11,699.377568891,613.858877629,-49.245908111,-68.3321808512,1.1,2000
2000-02-25,180.686886165,146.820412987,-34.460975086,-22.6482201855,2.4,2000
2000-02-26,199.847670785,142.869041353,-116.627702771,-35.2160832055,20.1,2000
2000-03-12,199.262446554,113.036598042,-115.446867754,-68.8420646728,5.4,2000
2000-04-07,90.779767301,52.0828924148,-77.0585141776,3.90052835939,5.8,2000
2000-04-08,147.933814268,135.820934477,-258.152224277,-179.36190372,1.8,2000
2000-04-13,67.2977570602,39.4409475382,42.683046598,24.418268428,2.0,2000
2000-04-14,-55.6700373887,-11.4660703629,-184.787438633,-135.689883528,4.0,2000
2000-04-24,117.224881419,89.0572278993,-85.8838443213,-26.2548555043,16.4,2000
2000-04-25,298.354427292,193.80741442,-200.783654054,-91.759838201,1.8,2000
2000-04-29,359.316184603,216.121403439,-68.858333847,0.408585880684,4.8,2000
2000-04-30,457.808210107,258.921089405,-10.1560077915,0.244611777901,9.2,2000
2000-05-23,67.2180727484,44.3158747996,-114.950666939,-82.9934399039,4.0,2000
2000-05-24,111.938035041,85.6275621494,-322.592401821,-229.930092886,50.8,2000
2000-05-28,148.286926927,122.817709954,-202.444658861,-145.013549078,2.6,2000
2000-06-01,113.719215744,51.7816871465,2.59380497651,39.3725886522,4.2,2000
2000-06-02,676.887733806,320.758010213,-502.191786432,-221.659643023,85.2,2000
2000-06-03,561.802792458,608.276395202,-741.856556865,-616.127708651,45.6,2000
2000-06-04,594.566286824,424.01644991,-781.379894421,-558.296766773,14.0,2000
2000-06-08,344.310544472,225.318168083,-63.1635548185,-31.5258592593,2.2,2000
2000-06-09,344.310544472,177.301180612,-63.1635548185,-59.7615461558,1.4,2000
2000-06-11,253.485917838,120.468139703,-253.603047161,-139.236271873,65.0,2000
2000-06-12,593.809733434,397.994512911,-745.8510518,-430.209785611,35.8,2000
2000-06-13,687.841289871,352.861106651,-453.021120911,-262.529550449,20.4,2000
2000-06-14,687.841289871,356.723627152,-453.021120911,-203.902122868,7.6,2000
2000-06-19,27.7345568901,16.4627063647,-168.453751437,-64.5077751265,25.0,2000
2000-06-20,133.42874698,86.8117028699,-266.388136604,-181.353593724,18.2,2000
2000-06-21,246.311496394,203.886019078,-390.347791592,-217.49885499,27.6,2000
2000-06-22,393.428911133,218.187319822,-328.608825306,-211.399011464,1.4,2000
2000-06-23,60.992965625,95.2208933849,-285.928149796,-175.934903162,27.6,2000
2000-06-24,-5.76801748863,95.1144812901,-356.173465289,-170.696082555,14.0,2000
2000-06-25,214.782143035,150.723914028,-138.906617774,-97.609646676,22.0,2000
2000-06-26,272.040291909,179.460995144,-372.247700478,-162.656400384,73.6,2000
2000-06-27,311.214123041,259.599788585,-397.028566178,-277.851455194,11.8,2000
2000-06-28,246.790259644,194.522262009,-121.96362353,-110.291632742,10.0,2000
2000-06-29,203.870021578,156.69341716,-208.303034295,-94.5676390473,43.0,2000
2000-06-30,631.254959045,422.386411534,-300.135679718,-167.948412733,8.6,2000
2000-07-01,463.50545613,197.544613746,-28.7811700697,14.5652788174,3.4,2000
2000-07-02,161.520585873,137.022426523,61.9004895501,43.5223784226,11.6,2000
2000-07-03,429.18959495,284.777953387,7.39880628741,26.1558267734,4.2,2000
2000-07-05,175.507132652,146.130445342,-104.997898881,-57.2762803626,30.0,2000
2000-07-06,456.225236692,320.104361735,-215.57576372,-173.993083869,4.8,2000
2000-07-07,273.603808318,171.65531054,-135.832557041,-82.7931612104,2.5,2000
2000-07-19,61.1709879077,23.946558082,161.819394186,82.2383678067,5.6,2000
2000-07-23,157.408595702,126.55866633,167.659981266,138.780565895,2.6,2000
2000-07-31,263.520725608,227.962754985,-236.014052003,-155.77584777,16.4,2000
2000-08-04,111.502851512,63.4742196158,-67.8627441733,-39.7155118262,2.1,2000
2000-08-05,481.271802127,181.083301952,-207.106692187,-103.830703336,90.1,2000
2000-08-06,579.2037756,487.300538679,-166.731766125,-163.343137173,11.0,2000
2000-08-11,-171.573802221,-113.377953775,-224.830604678,-106.94961259,3.0,2000
2000-08-12,-186.923887795,-105.242038674,-212.03951111,-184.536702665,3.8,2000
2000-08-13,120.759571319,69.5662187043,-156.151507629,-140.304793118,33.3,2000
2000-08-14,94.3978337396,78.7644870605,-117.469938844,-93.7342482813,5.8,2000
2000-08-15,53.6594243614,56.0760232417,-98.9653663777,-59.9382872237,9.6,2000
2000-08-16,409.312545672,231.949171036,-6.83816333157,-44.2903670283,10.8,2000
2000-08-21,33.651981533,35.6555586465,-243.785186756,-206.883912737,7.9,2000
2000-08-22,4.17544043617,0.0802710246201,-238.940947907,-181.711412552,2.3,2000
2000-08-23,-26.7568764284,-52.5801733604,-119.854997297,-91.3168549314,14.2,2000
2000-08-24,-81.4499667613,6.27706108152,-40.728407759,-34.6496683824,4.6,2000
2000-08-28,219.423175566,80.5638754479,179.455486177,120.097192706,15.2,2000
2000-08-29,254.008445367,220.025585678,180.57231039,160.163578511,4.2,2000
2000-09-05,11.1554963339,8.47963061854,20.063603138,5.31094785051,1.6,2000
2000-09-06,202.595980855,109.064797682,-137.633175464,-75.1323240618,8.5,2000
2000-09-07,226.233747422,174.073437585,-114.600715014,-83.2913856436,15.5,2000
2000-09-08,403.890772599,210.644679948,-358.370578594,-150.063009077,89.9,2000
2000-09-09,403.890772599,212.441793229,-358.370578594,-259.386699522,43.4,2000
2000-09-10,11.217227355,64.1055590311,-224.336795741,-84.7359660945,7.1,2000
2000-09-11,151.214435705,112.60012251,-11.8691105105,-3.69217432803,8.6,2000
2000-09-12,162.208502517,120.822889427,-34.1029459385,-16.0672628455,4.4,2000
2000-09-13,48.4419781287,-3.60822892852,24.2738153874,9.61015499551,9.3,2000
2000-09-15,44.8678402664,27.7855844779,-7.21704988808,10.5731818016,1.7,2000
2000-09-16,142.040218276,83.472461449,-184.868409651,-97.972189549,9.0,2000
2000-09-17,163.564844587,124.321576453,-213.718964138,-188.563840279,8.9,2000
2000-09-19,112.246941184,63.9676196156,-415.831795478,-237.091515609,32.6,2000
2000-09-20,112.246941184,94.1544315324,-415.831795478,-238.511678352,11.7,2000
2000-09-22,339.686656461,215.494510439,67.9432253697,65.212579255,4.5,2000
2000-10-01,19.2162088273,10.6188677767,39.6205984329,10.8435016952,6.2,2000
2000-10-02,25.6283512371,26.7410815941,-234.64798121,-126.943396113,9.7,2000
2000-10-08,204.97323873,126.649329343,-24.013499031,-3.15044433271,4.9,2000
2000-10-11,142.77205255,82.8849296241,35.4448118166,60.1675015547,4.8,2000
2000-10-21,225.888526549,142.688551368,-167.141460093,-106.292446821,5.8,2000
2000-11-10,225.072414002,143.579502678,-156.255646808,-109.91763683,21.9,2000
2000-11-11,265.836188543,192.632487964,-93.5179184697,-72.2159739046,5.4,2000
2000-12-14,247.577557978,166.187589999,-9.93109057625,-13.8993986476,2.2,2000
2000-12-24,257.382825674,158.160652314,-40.8220995436,24.5622290564,13.0,2000
2001-01-06,282.966566606,198.088153593,-52.9781408067,-5.65423351606,5.8,2001
2001-01-09,440.765818837,235.602733512,-110.165150923,-45.2485949885,16.8,2001
2001-01-20,41.2057894073,26.4817744785,4.73311349305,12.9639525571,1.6,2001
2001-01-30,571.097236545,350.003066329,-381.944446744,-222.086219825,34.0,2001
2001-02-09,374.528066461,158.176933239,-82.710231023,-7.70485693647,7.2,2001
2001-03-09,165.808312797,134.895688602,-228.666585093,-143.690788695,25.4,2001
2001-03-10,403.545995186,282.22427424,-381.785809215,-317.207206864,13.2,2001
2001-03-11,213.263474639,177.880793734,-248.534670118,-194.306024271,2.4,2001
2001-03-12,268.735754474,203.508747003,-604.11105859,-340.603878318,3.3,2001
2001-04-17,58.461283063,54.3993986915,-107.866209805,-46.7456027589,7.6,2001
2001-04-21,92.5207521471,37.6988265556,179.322542519,117.820905769,28.2,2001
2001-04-22,623.396828218,294.074062496,248.3670493,146.475643684,1.6,2001
2001-04-27,186.577253506,85.1520221379,149.085274826,136.263918624,2.2,2001
2001-05-05,23.8161554719,0.128420088014,-74.9477115668,-25.8342640982,1.4,2001
2001-05-06,25.0508496636,24.6936073802,-135.327255049,-92.3063673063,5.1,2001
2001-05-13,155.756147747,57.543870589,-283.088994467,-128.430411346,6.9,2001
2001-05-14,155.756147747,30.3086930009,-283.088994467,-156.416425724,11.8,2001
2001-05-15,-169.51109187,-82.8080834627,-164.094630136,-91.9962604713,3.2,2001
2001-05-16,104.306688353,54.1960679348,-42.2229406589,1.88643094331,17.4,2001
2001-05-17,432.743153058,296.923852719,-241.638372129,-95.4717836158,1.8,2001
2001-05-20,218.767619522,166.941227549,-164.16267601,-143.875293967,47.5,2001
2001-05-21,396.527805421,254.210457938,-363.978052793,-284.679850532,43.6,2001
2001-05-22,476.093212662,305.724102463,-283.996736932,-192.983732175,4.6,2001
2001-05-24,188.817872959,160.834087155,-219.190760374,-125.186918829,18.6,2001
2001-05-25,284.762884339,259.199066797,-311.658034841,-200.685617217,46.8,2001
2001-05-26,833.648292753,568.876098537,-515.99621752,-211.744444539,33.2,2001
2001-05-27,727.826129073,523.192125645,2.8901400682,-237.068547387,26.8,2001
2001-05-28,520.745309702,424.563255103,-575.258004463,-486.852441097,19.0,2001
2001-05-30,138.51693905,99.2202934718,-97.0493539705,-71.6034675877,2.6,2001
2001-05-31,152.866517872,93.5127932265,-13.6663595575,-33.0309543837,1.6,2001
2001-06-01,68.8879419737,59.9542123509,-53.8508642574,-18.445618585,18.8,2001
2001-06-04,186.668380615,128.941746584,-37.8075583085,-11.4815672496,3.6,2001
2001-06-05,198.260199865,148.465233383,-80.5562831168,-40.9798139591,48.0,2001
2001-06-06,407.375390599,303.228883188,-135.765244646,-73.6476491713,6.8,2001
2001-06-10,117.962785318,61.3725459226,-32.3804124549,-19.1912434172,1.8,2001
2001-06-11,269.95564043,93.4729130736,-372.374266553,-174.745115279,10.8,2001
2001-06-12,269.95564043,178.830890137,-372.374266553,-164.765887358,61.8,2001
2001-06-13,438.03217872,367.663736771,-471.530362867,-274.309515257,36.0,2001
2001-06-14,428.276731635,295.099358868,-160.371609567,-73.4730037294,1.8,2001
2001-06-22,88.7700889662,33.3245014882,4.20986467583,36.3059221825,4.6,2001
2001-06-28,100.90446076,72.6271949152,90.3057898293,34.3384420661,22.0,2001
2001-06-29,115.42372013,106.935575543,-209.404631867,-79.6329402352,6.2,2001
2001-06-30,416.926394086,308.933661754,-158.16564096,-91.6878367112,12.6,2001
2001-07-01,544.346266958,227.232969146,-95.0037269855,-19.8354025255,12.8,2001
2001-07-02,538.333861818,290.005796927,-133.336074026,-53.8949451038,41.2,2001
2001-07-03,754.837387626,613.498316429,-29.4179119156,-113.494816388,1.6,2001
2001-07-06,160.647638772,68.7202358771,-191.489491736,-72.3481461832,17.0,2001
2001-07-07,368.486681785,301.983013854,-411.531692057,-347.113969325,28.0,2001
2001-07-09,195.522528053,101.487463564,47.4315222268,22.5149916377,4.6,2001
2001-07-11,197.45068521,115.185923301,-192.887117596,-55.3458272009,23.2,2001
2001-07-12,570.336259027,327.407963237,-436.382710954,-254.543091967,6.1,2001
2001-07-15,200.260589593,161.013069391,-309.463662305,-143.630799933,31.0,2001
2001-07-16,516.842740331,313.202477466,-469.747225476,-410.564810215,27.8,2001
2001-07-17,300.173076105,213.767578793,-412.688773102,-285.395538541,6.0,2001
2001-07-18,87.6215402671,139.115457104,-429.461171332,-239.592353823,29.3,2001
2001-07-19,168.106376829,227.257574292,-508.667391624,-355.520981098,7.8,2001
2001-07-20,329.091429843,232.775953491,-242.77461111,-167.241333803,15.6,2001
2001-07-28,56.9619341046,38.5661345321,-112.36827641,-49.8950182643,43.2,2001
2001-07-29,324.814083253,173.801070773,-386.309193193,-267.428750614,23.6,2001
2001-07-30,11.7967441019,90.4685529626,-412.654462365,-185.02407601,3.0,2001
2001-07-31,178.702483558,179.413845505,-507.156340386,-274.914444622,52.7,2001
2001-08-01,508.75173692,360.912921342,-795.377144414,-537.371426061,1.2,2001
2001-08-04,7.94214523511,4.02493346862,-174.472857969,-51.2221697862,15.2,2001
2001-08-05,-11.3020715212,11.1036048839,-217.089198698,-149.602981182,8.6,2001
2001-08-11,66.6606034202,19.6058008232,-326.318927303,-134.60392049,12.8,2001
2001-08-12,78.3645704929,98.9657310682,-407.682273214,-248.403464808,2.8,2001
2001-08-13,292.717988678,169.450500568,-138.758701937,-144.007229196,7.6,2001
2001-08-18,167.339111346,63.4884255141,19.2166518872,53.1004764772,11.2,2001
2001-08-24,63.1401850083,46.7959056549,-235.392578879,-115.213951136,18.6,2001
2001-08-25,184.982700351,166.299638014,-554.274292578,-354.810428392,15.2,2001
2001-08-26,286.680734034,189.502237307,-366.383092821,-194.138956844,4.0,2001
2001-08-27,140.094208753,100.471638711,-72.9210837041,-40.2051234332,22.6,2001
2001-08-28,656.36076503,274.55538394,-373.217752535,-218.585173199,74.4,2001
2001-09-06,68.1963373083,39.4872347405,-38.066048273,-34.0552361334,6.4,2001
2001-09-07,63.7748948833,48.985528661,-12.5124247007,-18.5034957236,5.0,2001
2001-09-21,168.028704811,102.215736048,-119.670681374,-27.0784557759,2.8,2001
2001-09-22,178.547371695,160.523238119,-233.628611567,-176.146412733,2.2,2001
2001-09-23,63.5192210663,72.3400479609,-170.299289851,-109.785917424,1.0,2001
2001-09-26,3.98734653174,16.0472290823,-207.534957719,-90.6327188727,28.8,2001
2001-09-29,-4.59726170984,-34.6684360221,-131.854828597,-85.9708904522,2.6,2001
2001-10-03,-3.6808018945,12.9005055902,-72.3804431757,-7.62002839341,1.6,2001
2001-10-06,72.4348292545,55.1349795066,-106.300863223,-90.5534077383,8.6,2001
2001-10-25,159.752101334,168.904349009,-412.757879191,-342.723692043,12.2,2001
2001-11-10,90.0449173719,67.6956138933,18.1380743015,32.7689277865,17.3,2001
2001-11-12,194.612860751,94.2645318894,136.127224438,35.9271774291,10.8,2001
2001-11-13,241.697385255,176.308770062,-160.86699599,-20.5997817233,2.6,2001
2001-11-22,110.207346786,63.2941991209,11.3834332602,16.283001676,2.2,2001
2002-02-25,293.56968335,136.986275308,-81.6199319152,-7.93295849642,26.7,2002
2002-02-26,642.471341944,489.462489968,-188.193838129,-169.721536957,39.1,2002
2002-02-27,549.690638098,423.55855106,-245.537817243,-224.084117196,1.0,2002
2002-03-08,264.003769629,200.006767166,-97.4293151481,-25.9153256301,1.4,2002
2002-03-12,52.7303580132,26.492050991,-10.0075443858,28.6088294791,3.2,2002
2002-03-13,391.050534586,182.515206395,-330.230835415,-144.270159816,43.7,2002
2002-03-14,439.122529825,377.967060406,-811.541261526,-541.056406717,39.2,2002
2002-03-28,107.266275535,112.89499975,-348.24683993,-140.625842545,2.2,2002
2002-04-05,24.1887873753,57.4763085238,-87.6509923932,-32.8807756948,17.4,2002
2002-04-06,412.59993065,215.650186701,-494.738822975,-243.733263149,22.6,2002
2002-04-11,202.15032397,62.7073490307,-58.9444512431,36.9308783148,7.4,2002
2002-04-12,207.216627402,80.0020181117,-207.036990593,-117.547518078,5.8,2002
2002-04-23,81.7141479212,45.3191926621,59.8992094836,45.9121341016,15.8,2002
2002-04-25,134.02928606,106.821796144,74.6621913963,54.0536462549,3.0,2002
2002-04-28,94.626719965,62.6488374724,80.8362469445,59.4667723877,10.6,2002
2002-05-13,-14.9541136756,30.2397286575,-521.624826139,-355.687381121,18.4,2002
2002-05-14,65.6923623875,45.5319632542,-635.0100561,-504.021992708,40.4,2002
2002-05-15,-40.0606389577,89.9431943029,-720.805866494,-317.590776515,7.0,2002
2002-05-16,68.6260985328,65.0574078748,-120.11690119,-86.5918108126,1.6,2002
2002-05-17,38.4761960864,-3.70876266822,-224.625479046,-115.838245028,3.2,2002
2002-05-18,87.2232688992,15.9119476186,12.3957804401,22.5285128734,1.8,2002
2002-05-21,69.4064279378,33.4712723878,-53.8181111242,2.52966537526,1.0,2002
2002-05-24,142.111475745,99.8849230897,-518.462472002,-330.325841826,33.4,2002
2002-05-25,237.419541559,184.498367025,-547.034990353,-523.60534692,52.0,2002
2002-05-26,226.539675692,172.269116183,-477.467384754,-315.127176605,5.5,2002
2002-05-27,193.268419721,177.383832559,-122.454979668,-45.8677487204,4.2,2002
2002-05-30,21.6047509076,18.8033427055,42.5373231603,12.3110071289,9.6,2002
2002-05-31,256.807762863,127.417036443,-561.267804388,-214.502661936,2.2,2002
2002-06-02,94.2898794653,149.62305487,-271.266207055,-131.176420338,28.2,2002
2002-06-03,192.84217864,180.534124873,-667.578636726,-292.319832005,20.4,2002
2002-06-04,194.297771109,162.248892085,-297.857508473,-219.21441471,8.4,2002
2002-06-05,161.764645052,160.556702844,-184.572543878,-78.2535433594,5.0,2002
2002-06-06,158.699171901,134.329719498,-60.8368080623,-37.7303687529,7.6,2002
2002-06-07,234.434801648,170.055694808,-14.3181140413,-40.0566461987,1.2,2002
2002-06-08,233.146745016,178.146443762,-47.0715958343,-15.1203145857,9.6,2002
2002-06-25,105.85263991,55.9844717013,-338.710179392,-231.868483051,1.4,2002
2002-06-26,132.659830528,96.6238731996,-248.54889176,-193.974773273,29.4,2002
2002-06-27,135.064091159,117.115053601,-171.935160056,-77.4019562742,2.6,2002
2002-07-18,137.386336467,107.743801575,-124.317313239,-48.9638848908,16.0,2002
2002-07-19,374.969914796,278.734232759,-419.707757647,-293.801486189,23.2,2002
2002-07-20,319.270193163,234.959864837,-348.510235483,-315.10935133,44.2,2002
2002-07-21,320.682144052,192.432555297,-296.867843194,-119.860109975,22.4,2002
2002-07-22,201.85729633,147.687732936,-351.799732897,-208.305334869,13.0,2002
2002-07-23,169.934182918,90.9607486376,-255.994031854,-132.667479864,6.4,2002
2002-07-24,149.797547109,98.0205770031,-139.358139175,-23.4207711679,3.8,2002
2002-07-25,132.422661231,93.7267595018,-97.5850744548,-70.1930653248,7.4,2002
2002-07-26,222.802776609,121.556100194,-48.0909413552,-41.0713956769,1.4,2002
2002-07-29,234.857284638,143.559520315,-314.89129627,-174.143774793,18.2,2002
2002-07-30,234.857284638,95.026491169,-314.89129627,-170.524812302,1.4,2002
2002-08-05,312.522602161,103.906501041,-320.868001305,-82.1467407978,24.2,2002
2002-08-06,312.522602161,287.39945069,-320.868001305,-245.472254782,4.2,2002
